origin_id,destine_id,weight
020-472,020-124,2
020-472,020-141,1
020-472,020-143,1
020-472,020-184,1
020-472,020-190,2
020-472,020-207,1
020-472,020-282,1
020-472,020-305,4
020-472,020-324,1
020-472,020-327,1
020-472,020-366,1
020-472,020-386,1
020-472,020-412,5
020-472,020-413,4
020-472,020-418,2
020-472,020-421,3
020-472,020-441,2
020-472,020-453,1
020-472,020-472,799
020-472,020-475,1
020-472,020-482,1
020-472,020-508,9
020-472,020-513,2
020-472,020-515,6
020-472,020-525,1
020-472,020-557,1
020-472,020-999,4
020-472,027-004,1
020-472,999-999,12
020-473,015-057,1
020-473,020-042,1
020-473,020-067,1
020-473,020-114,1
020-473,020-120,1
020-473,020-473,382
020-473,020-496,1
020-473,999-999,5
020-474,002-004,1
020-474,009-016,1
020-474,009-999,1
020-474,012-001,1
020-474,012-023,9
020-474,012-046,5
020-474,012-999,1
020-474,020-056,4
020-474,020-067,1
020-474,020-070,1
020-474,020-127,1
020-474,020-168,3
020-474,020-180,14
020-474,020-191,1
020-474,020-300,3
020-474,020-318,1
020-474,020-324,1
020-474,020-334,2
020-474,020-364,1
020-474,020-402,16
020-474,020-415,1
020-474,020-467,2
020-474,020-474,901
020-474,020-482,33
020-474,020-485,14
020-474,020-507,3
020-474,999-999,13
020-475,008-019,1
020-475,020-043,1
020-475,020-059,1
020-475,020-064,1
020-475,020-067,70
020-475,020-079,3
020-475,020-112,3
020-475,020-118,1
020-475,020-131,4
020-475,020-145,1
020-475,020-226,1
020-475,020-233,1
020-475,020-298,5
020-475,020-325,1
020-475,020-333,4
020-475,020-390,2
020-475,020-409,1
020-475,020-437,1
020-475,020-475,1389
020-475,020-502,1
020-475,020-530,1
020-475,020-546,2
020-475,020-550,1
020-475,020-551,10
020-475,020-553,1
020-475,020-560,1
020-475,020-999,2
020-475,021-114,1
020-475,022-014,1
020-475,024-999,1
020-475,030-039,7
020-475,030-193,1
020-475,999-999,22
020-476,009-999,1
020-476,020-039,4
020-476,020-476,146
020-476,021-156,1
020-477,020-067,1
020-477,020-277,1
020-477,020-477,325
020-477,999-999,10
020-478,015-999,3
020-478,020-019,1
020-478,020-039,1
020-478,020-067,9
020-478,020-115,1
020-478,020-150,1
020-478,020-177,1
020-478,020-206,1
020-478,020-227,1
020-478,020-390,1
020-478,020-409,1
020-478,020-478,470
020-478,020-999,1
020-478,027-014,1
020-478,999-999,3
020-479,020-006,2
020-479,020-479,41
020-479,020-518,1
020-479,020-562,3
020-479,020-999,1
020-479,999-999,3
020-480,020-053,1
020-480,020-208,3
020-480,020-210,1
020-480,020-318,3
020-480,020-379,2
020-480,020-397,35
020-480,020-480,153
020-481,020-073,1
020-481,020-379,1
020-481,020-397,1
020-481,020-481,329
020-481,020-532,1
020-481,999-999,4
020-482,004-002,1
020-482,009-004,1
020-482,009-013,1
020-482,009-999,7
020-482,012-001,18
020-482,012-011,2
020-482,012-023,15
020-482,012-029,1
020-482,012-046,1
020-482,012-052,2
020-482,012-056,1
020-482,012-057,1
020-482,012-999,7
020-482,015-056,1
020-482,015-999,3
020-482,016-999,2
020-482,020-039,1
020-482,020-066,1
020-482,020-067,6
020-482,020-068,1
020-482,020-070,5
020-482,020-073,3
020-482,020-076,1
020-482,020-082,1
020-482,020-090,10
020-482,020-111,5
020-482,020-168,4
020-482,020-184,2
020-482,020-185,4
020-482,020-188,7
020-482,020-198,1
020-482,020-225,7
020-482,020-237,1
020-482,020-266,1
020-482,020-285,13
020-482,020-300,3
020-482,020-302,2
020-482,020-312,16
020-482,020-314,1
020-482,020-318,12
020-482,020-324,1
020-482,020-334,10
020-482,020-345,4
020-482,020-364,1
020-482,020-383,1
020-482,020-385,1
020-482,020-397,3
020-482,020-402,1
020-482,020-413,3
020-482,020-414,16
020-482,020-439,1
020-482,020-466,3
020-482,020-467,32
020-482,020-469,1
020-482,020-474,3
020-482,020-482,8623
020-482,020-485,3
020-482,020-488,2
020-482,020-507,5
020-482,020-515,1
020-482,020-999,6
020-482,021-156,1
020-482,025-999,1
020-482,026-030,1
020-482,027-004,1
020-482,030-087,1
020-482,999-999,57
020-483,009-013,1
020-483,009-999,3
020-483,012-029,1
020-483,012-999,1
020-483,015-025,1
020-483,015-106,1
020-483,015-999,1
020-483,020-003,1
020-483,020-006,7
020-483,020-023,1
020-483,020-028,3
020-483,020-033,14
020-483,020-039,4
020-483,020-041,7
020-483,020-043,1
020-483,020-044,1
020-483,020-045,170
020-483,020-046,2
020-483,020-057,1
020-483,020-059,1
020-483,020-063,2
020-483,020-067,635
020-483,020-068,1
020-483,020-073,2
020-483,020-077,8
020-483,020-079,1
020-483,020-084,7
020-483,020-085,1
020-483,020-087,1
020-483,020-091,2
020-483,020-102,6
020-483,020-107,2
020-483,020-115,15
020-483,020-125,1
020-483,020-129,1
020-483,020-150,20
020-483,020-157,8
020-483,020-161,1
020-483,020-177,1
020-483,020-178,2
020-483,020-184,3
020-483,020-193,7
020-483,020-200,1
020-483,020-208,2
020-483,020-225,1
020-483,020-227,26
020-483,020-254,1
020-483,020-260,2
020-483,020-277,1
020-483,020-293,16
020-483,020-294,21
020-483,020-310,2
020-483,020-314,1
020-483,020-324,2
020-483,020-333,1
020-483,020-338,108
020-483,020-339,1
020-483,020-342,1
020-483,020-375,2
020-483,020-385,2
020-483,020-390,2
020-483,020-397,8
020-483,020-403,1
020-483,020-409,1
020-483,020-413,2
020-483,020-483,1082
020-483,020-511,1
020-483,020-515,1
020-483,020-531,1
020-483,020-539,10
020-483,020-540,2
020-483,020-547,2
020-483,020-553,2
020-483,020-556,1
020-483,020-564,1
020-483,020-565,2
020-483,020-999,1
020-483,029-033,1
020-483,030-193,1
020-483,999-999,4
020-484,009-999,2
020-484,015-106,2
020-484,015-999,4
020-484,017-006,1
020-484,020-011,2
020-484,020-033,1
020-484,020-034,7
020-484,020-039,12
020-484,020-044,1
020-484,020-055,2
020-484,020-067,1
020-484,020-090,2
020-484,020-099,1
020-484,020-115,1
020-484,020-174,1
020-484,020-183,2
020-484,020-184,2
020-484,020-186,2
020-484,020-199,4
020-484,020-242,1
020-484,020-259,1
020-484,020-278,1
020-484,020-290,1
020-484,020-381,3
020-484,020-385,4
020-484,020-469,1
020-484,020-484,630
020-484,020-501,5
020-484,020-537,2
020-484,020-567,3
020-484,020-999,1
020-484,021-114,1
020-484,021-999,1
020-484,025-006,4
020-484,026-030,2
020-484,999-999,18
020-485,012-012,1
020-485,012-023,4
020-485,012-038,1
020-485,012-999,5
020-485,020-073,1
020-485,020-334,1
020-485,020-474,1
020-485,020-482,1
020-485,020-485,674
020-485,020-507,1
020-485,020-515,1
020-485,999-999,32
020-486,009-999,3
020-486,015-068,1
020-486,015-121,1
020-486,015-122,1
020-486,015-999,1
020-486,020-006,9
020-486,020-031,14
020-486,020-039,28
020-486,020-067,6
020-486,020-105,1
020-486,020-151,1
020-486,020-176,3
020-486,020-283,1
020-486,020-339,6
020-486,020-381,1
020-486,020-385,1
020-486,020-397,6
020-486,020-405,8
020-486,020-422,1
020-486,020-444,1
020-486,020-450,1
020-486,020-484,1
020-486,020-486,529
020-486,020-523,2
020-486,020-528,1
020-486,020-533,8
020-486,020-540,29
020-486,020-548,2
020-486,020-999,1
020-486,021-156,1
020-486,030-003,1
020-486,999-999,4
020-487,007-101,1
020-487,009-003,1
020-487,009-010,1
020-487,015-999,1
020-487,020-006,8
020-487,020-019,1
020-487,020-033,1
020-487,020-035,1
020-487,020-039,5
020-487,020-042,2
020-487,020-044,2
020-487,020-045,2
020-487,020-046,1
020-487,020-057,1
020-487,020-059,2
020-487,020-067,128
020-487,020-077,1
020-487,020-079,1
020-487,020-083,1
020-487,020-094,3
020-487,020-115,3
020-487,020-125,1
020-487,020-150,8
020-487,020-157,1
020-487,020-161,1
020-487,020-178,1
020-487,020-184,1
020-487,020-193,2
020-487,020-197,1
020-487,020-227,9
020-487,020-277,2
020-487,020-293,3
020-487,020-294,1
020-487,020-338,11
020-487,020-385,5
020-487,020-390,1
020-487,020-399,2
020-487,020-403,1
020-487,020-409,1
020-487,020-413,1
020-487,020-467,1
020-487,020-483,3
020-487,020-487,291
020-487,020-545,4
020-487,020-551,2
020-487,020-565,2
020-487,999-999,1
020-488,020-340,1
020-488,020-488,18
020-488,020-999,1
020-488,999-999,1
020-489,009-999,1
020-489,020-082,2
020-489,020-090,2
020-489,020-188,1
020-489,020-225,2
020-489,020-318,1
020-489,020-334,5
020-489,020-345,1
020-489,020-466,2
020-489,020-467,28
020-489,020-482,4
020-489,020-489,1159
020-489,020-999,1
020-489,999-999,6
020-490,009-003,1
020-490,009-007,10
020-490,009-999,30
020-490,014-039,1
020-490,015-106,1
020-490,015-999,2
020-490,020-142,3
020-490,020-206,1
020-490,020-434,4
020-490,020-490,589
020-490,020-545,4
020-490,021-114,2
020-490,021-156,6
020-490,021-999,1
020-490,999-999,5
020-491,020-044,1
020-491,020-067,1
020-491,020-491,351
020-491,020-516,1
020-491,999-999,10
020-492,009-007,1
020-492,009-999,1
020-492,015-058,1
020-492,015-999,2
020-492,020-006,18
020-492,020-039,1
020-492,020-045,1
020-492,020-046,2
020-492,020-067,8
020-492,020-107,1
020-492,020-143,1
020-492,020-184,1
020-492,020-195,2
020-492,020-210,1
020-492,020-264,1
020-492,020-318,1
020-492,020-331,2
020-492,020-350,1
020-492,020-413,1
020-492,020-492,480
020-492,020-523,1
020-492,020-543,1
020-492,020-564,1
020-492,020-999,1
020-492,999-999,11
020-493,020-006,46
020-493,020-046,1
020-493,020-067,3
020-493,020-096,1
020-493,020-140,1
020-493,020-161,1
020-493,020-176,1
020-493,020-215,1
020-493,020-281,1
020-493,020-317,1
020-493,020-397,1
020-493,020-493,138
020-493,020-511,1
020-493,020-523,1
020-493,020-999,1
020-494,020-067,38
020-494,020-083,1
020-494,020-277,1
020-494,020-310,1
020-494,020-385,1
020-494,020-390,1
020-494,020-399,1
020-494,020-494,373
020-494,020-565,1
020-494,999-999,1
020-495,020-059,1
020-495,020-067,4
020-495,020-079,1
020-495,020-253,3
020-495,020-413,9
020-495,020-495,595
020-495,999-999,12
020-496,009-999,2
020-496,020-039,1
020-496,020-041,1
020-496,020-042,31
020-496,020-044,1
020-496,020-062,9
020-496,020-067,24
020-496,020-120,2
020-496,020-156,2
020-496,020-171,1
020-496,020-216,1
020-496,020-247,10
020-496,020-280,1
020-496,020-363,1
020-496,020-385,1
020-496,020-458,1
020-496,020-469,1
020-496,020-471,1
020-496,020-473,3
020-496,020-496,379
020-496,020-498,1
020-496,020-504,1
020-496,020-515,1
020-496,020-551,1
020-496,999-999,5
020-497,015-999,1
020-497,020-013,2
020-497,020-065,1
020-497,020-067,3
020-497,020-202,4
020-497,020-213,2
020-497,020-272,1
020-497,020-318,2
020-497,020-334,3
020-497,020-364,38
020-497,020-386,1
020-497,020-447,3
020-497,020-468,3
020-497,020-497,1063
020-497,020-502,1
020-497,027-004,1
020-497,999-999,13
020-498,015-999,1
020-498,020-043,1
020-498,020-044,1
020-498,020-057,1
020-498,020-090,1
020-498,020-184,3
020-498,020-190,41
020-498,020-205,1
020-498,020-207,3
020-498,020-498,1182
020-498,020-559,2
020-498,030-130,1
020-498,030-142,3
020-498,030-193,1
020-498,030-212,1
020-498,999-999,23
020-499,009-007,1
020-499,009-008,1
020-499,009-017,1
020-499,020-006,2
020-499,020-026,1
020-499,020-039,2
020-499,020-067,5
020-499,020-090,1
020-499,020-110,2
020-499,020-119,1
020-499,020-133,1
020-499,020-172,1
020-499,020-208,2
020-499,020-210,2
020-499,020-221,3
020-499,020-239,6
020-499,020-242,1
020-499,020-317,8
020-499,020-318,1
020-499,020-329,1
020-499,020-339,29
020-499,020-346,2
020-499,020-383,1
020-499,020-392,1
020-499,020-397,44
020-499,020-408,1
020-499,020-423,2
020-499,020-469,1
020-499,020-482,1
020-499,020-499,588
020-499,020-511,1
020-499,020-523,2
020-499,020-537,1
020-499,020-562,1
020-499,999-999,3
020-500,009-999,2
020-500,015-029,1
020-500,015-999,1
020-500,017-006,2
020-500,020-026,29
020-500,020-039,1
020-500,020-067,7
020-500,020-073,1
020-500,020-077,1
020-500,020-105,1
020-500,020-133,1
020-500,020-137,1
020-500,020-200,1
020-500,020-210,1
020-500,020-230,1
020-500,020-240,1
020-500,020-252,1
020-500,020-269,8
020-500,020-297,1
020-500,020-306,1
020-500,020-372,1
020-500,020-377,1
020-500,020-385,2
020-500,020-397,8
020-500,020-413,1
020-500,020-445,2
020-500,020-450,1
020-500,020-469,1
020-500,020-500,1254
020-500,020-510,1
020-500,020-533,1
020-500,021-114,1
020-500,026-017,2
020-500,029-040,1
020-500,999-999,16
020-501,017-006,1
020-501,020-039,1
020-501,020-067,1
020-501,020-376,1
020-501,020-385,1
020-501,020-484,7
020-501,020-501,162
020-501,020-567,1
020-501,020-999,3
020-501,999-999,1
020-502,009-014,1
020-502,009-999,2
020-502,020-031,2
020-502,020-042,3
020-502,020-067,52
020-502,020-087,4
020-502,020-108,1
020-502,020-115,2
020-502,020-156,9
020-502,020-157,1
020-502,020-190,7
020-502,020-194,5
020-502,020-275,2
020-502,020-337,2
020-502,020-385,2
020-502,020-394,3
020-502,020-437,1
020-502,020-454,1
020-502,020-502,1169
020-502,020-550,1
020-502,020-554,6
020-502,020-999,4
020-502,025-018,1
020-502,999-999,20
020-503,020-473,2
020-503,020-503,111
020-503,020-522,1
020-503,999-999,3
020-504,020-035,1
020-504,020-042,1
020-504,020-067,14
020-504,020-112,1
020-504,020-115,1
020-504,020-217,1
020-504,020-260,1
020-504,020-365,1
020-504,020-399,1
020-504,020-504,450
020-504,020-553,1
020-505,004-003,10
020-505,004-999,1
020-505,005-025,1
020-505,006-002,1
020-505,007-097,1
020-505,007-999,2
020-505,009-999,3
020-505,013-076,1
020-505,015-999,1
020-505,019-039,7
020-505,019-999,1
020-505,020-002,1
020-505,020-005,6
020-505,020-014,7
020-505,020-025,2
020-505,020-030,5
020-505,020-043,76
020-505,020-044,1
020-505,020-057,7
020-505,020-066,11
020-505,020-067,5
020-505,020-075,2
020-505,020-079,30
020-505,020-107,1
020-505,020-184,2
020-505,020-190,1
020-505,020-248,1
020-505,020-278,1
020-505,020-324,2
020-505,020-327,4
020-505,020-337,1
020-505,020-403,1
020-505,020-407,2
020-505,020-413,1
020-505,020-418,2
020-505,020-453,2
020-505,020-465,2
020-505,020-476,1
020-505,020-505,1393
020-505,020-513,1
020-505,020-515,11
020-505,020-525,3
020-505,020-567,1
020-505,020-999,8
020-505,021-114,1
020-505,022-014,1
020-505,026-002,1
020-505,027-004,1
020-505,028-032,1
020-505,030-039,3
020-505,030-089,1
020-505,030-108,1
020-505,030-193,1
020-505,999-999,27
020-506,001-999,1
020-506,015-999,1
020-506,020-038,1
020-506,020-044,1
020-506,020-067,2
020-506,020-298,1
020-506,020-337,4
020-506,020-399,1
020-506,020-506,144
020-506,020-551,2
020-506,020-999,2
020-506,999-999,3
020-507,009-999,1
020-507,012-001,3
020-507,012-023,6
020-507,012-046,1
020-507,012-999,1
020-507,015-057,1
020-507,020-180,1
020-507,020-482,5
020-507,020-485,2
020-507,020-507,684
020-507,999-999,12
020-508,004-002,1
020-508,004-003,3
020-508,007-101,1
020-508,009-999,1
020-508,015-999,1
020-508,020-005,4
020-508,020-014,92
020-508,020-030,4
020-508,020-036,1
020-508,020-043,20
020-508,020-053,1
020-508,020-057,3
020-508,020-067,1
020-508,020-079,3
020-508,020-198,2
020-508,020-278,1
020-508,020-334,1
020-508,020-407,1
020-508,020-412,2
020-508,020-472,8
020-508,020-498,1
020-508,020-508,327
020-508,020-513,1
020-508,020-515,5
020-508,023-001,1
020-508,030-130,1
020-508,999-999,11
020-509,017-007,1
020-509,020-010,1
020-509,020-012,1
020-509,020-059,1
020-509,020-067,1
020-509,020-085,16
020-509,020-266,1
020-509,020-277,1
020-509,020-318,16
020-509,020-324,9
020-509,020-366,1
020-509,020-401,5
020-509,020-413,8
020-509,020-439,19
020-509,020-495,1
020-509,020-509,1239
020-509,020-526,1
020-509,025-006,3
020-509,025-018,3
020-509,026-017,1
020-509,026-072,1
020-509,999-999,17
020-510,009-015,1
020-510,020-269,2
020-510,020-377,1
020-510,020-397,3
020-510,020-500,2
020-510,020-510,162
020-511,009-999,1
020-511,015-999,2
020-511,020-006,6
020-511,020-046,1
020-511,020-063,1
020-511,020-067,11
020-511,020-073,1
020-511,020-217,2
020-511,020-293,2
020-511,020-329,1
020-511,020-331,1
020-511,020-388,2
020-511,020-397,1
020-511,020-484,1
020-511,020-511,554
020-511,020-565,1
020-511,020-999,2
020-511,999-999,94
020-512,009-999,2
020-512,015-999,1
020-512,020-059,3
020-512,020-067,16
020-512,020-211,6
020-512,020-512,133
020-512,999-999,2
020-513,004-002,1
020-513,004-003,2
020-513,009-999,3
020-513,014-120,1
020-513,015-057,1
020-513,015-999,2
020-513,020-005,1
020-513,020-010,159
020-513,020-014,1
020-513,020-043,11
020-513,020-057,70
020-513,020-059,1
020-513,020-066,1
020-513,020-067,9
020-513,020-079,1
020-513,020-115,1
020-513,020-125,1
020-513,020-184,10
020-513,020-198,11
020-513,020-207,1
020-513,020-253,1
020-513,020-324,1
020-513,020-327,1
