origin_id,destine_id,weight
016-098,016-050,8
016-098,016-053,48
016-098,016-098,2825
016-098,016-112,51
016-098,016-999,1
016-098,999-999,106
016-099,005-035,1
016-099,009-999,1
016-099,015-106,5
016-099,015-999,1
016-099,016-034,2
016-099,016-046,32
016-099,016-050,1
016-099,016-053,18
016-099,016-064,2
016-099,016-081,1
016-099,016-099,1981
016-099,016-112,40
016-099,016-999,2
016-099,999-999,168
016-100,011-015,2
016-100,011-021,2
016-100,016-006,1
016-100,016-010,7
016-100,016-032,3
016-100,016-039,2
016-100,016-053,181
016-100,016-066,358
016-100,016-073,76
016-100,016-075,1
016-100,016-082,2
016-100,016-090,9
016-100,016-100,1779
016-100,016-102,2
016-100,016-103,1
016-100,016-107,1
016-100,016-108,1
016-100,016-999,3
016-100,999-999,30
016-101,011-015,1
016-101,016-022,1
016-101,016-053,23
016-101,016-092,18
016-101,016-101,1569
016-101,016-999,1
016-101,999-999,161
016-102,009-999,1
016-102,011-020,2
016-102,011-028,2
016-102,012-038,1
016-102,012-999,1
016-102,014-039,6
016-102,014-067,1
016-102,014-120,1
016-102,015-099,1
016-102,015-999,2
016-102,016-012,1
016-102,016-021,13
016-102,016-024,1
016-102,016-033,1
016-102,016-035,1
016-102,016-053,51
016-102,016-055,1
016-102,016-056,1
016-102,016-058,2
016-102,016-064,2
016-102,016-065,1
016-102,016-068,1
016-102,016-075,3
016-102,016-087,2
016-102,016-090,2
016-102,016-102,7046
016-102,016-108,1
016-102,016-111,1
016-102,016-999,1
016-102,018-999,1
016-102,025-006,1
016-102,031-050,1
016-102,999-999,544
016-103,011-020,1
016-103,014-018,10
016-103,014-039,4
016-103,014-063,4
016-103,014-120,1
016-103,014-999,6
016-103,016-011,1
016-103,016-019,2
016-103,016-043,2
016-103,016-045,40
016-103,016-053,9
016-103,016-062,15
016-103,016-076,99
016-103,016-102,1
016-103,016-103,2079
016-103,016-108,3
016-103,016-999,2
016-103,018-017,1
016-103,018-999,1
016-103,999-999,49
016-104,014-039,2
016-104,014-999,1
016-104,016-019,3
016-104,016-023,3
016-104,016-043,1
016-104,016-045,54
016-104,016-053,10
016-104,016-074,1
016-104,016-075,1
016-104,016-076,39
016-104,016-091,1
016-104,016-104,1725
016-104,016-108,13
016-104,016-999,1
016-104,999-999,168
016-105,012-038,1
016-105,014-013,3
016-105,014-018,153
016-105,014-039,6
016-105,014-063,23
016-105,014-999,37
016-105,016-011,1
016-105,016-042,3
016-105,016-043,1
016-105,016-045,1
016-105,016-053,1
016-105,016-069,1
016-105,016-086,16
016-105,016-105,2061
016-105,016-106,1
016-105,016-108,14
016-105,016-999,4
016-105,999-999,96
016-106,011-015,3
016-106,011-020,1
016-106,014-006,1
016-106,014-016,12
016-106,014-018,12
016-106,014-039,9
016-106,014-053,1
016-106,014-063,9
016-106,014-067,1
016-106,014-999,2
016-106,016-030,6
016-106,016-045,1
016-106,016-053,12
016-106,016-069,80
016-106,016-076,1
016-106,016-086,3
016-106,016-102,5
016-106,016-106,2473
016-106,016-108,17
016-106,016-999,3
016-106,021-114,1
016-106,999-999,231
016-107,009-999,1
016-107,010-005,1
016-107,014-039,1
016-107,015-999,1
016-107,016-010,1
016-107,016-016,11
016-107,016-032,3
016-107,016-043,1
016-107,016-044,4
016-107,016-045,1
016-107,016-053,50
016-107,016-066,2
016-107,016-069,3
016-107,016-107,3705
016-107,016-108,10
016-107,016-999,2
016-107,018-017,2
016-107,999-999,236
016-108,001-001,1
016-108,006-002,1
016-108,009-999,2
016-108,011-015,3
016-108,011-020,1
016-108,014-039,26
016-108,016-030,3
016-108,016-043,32
016-108,016-045,4
016-108,016-053,11
016-108,016-069,1
016-108,016-076,1
016-108,016-084,2
016-108,016-085,3
016-108,016-102,1
016-108,016-107,2
016-108,016-108,4944
016-108,016-999,4
016-108,018-999,1
016-108,999-999,183
016-109,011-023,1
016-109,014-039,2
016-109,016-028,12
016-109,016-053,7
016-109,016-060,2
016-109,016-067,37
016-109,016-069,32
016-109,016-108,4
016-109,016-109,533
016-109,016-999,3
016-109,999-999,58
016-110,011-002,9
016-110,011-015,6
016-110,014-039,1
016-110,015-106,1
016-110,016-003,9
016-110,016-034,7
016-110,016-040,3
016-110,016-050,17
016-110,016-053,90
016-110,016-072,31
016-110,016-088,1
016-110,016-090,1
016-110,016-110,3093
016-110,016-999,3
016-110,022-999,1
016-110,999-999,103
016-111,011-025,1
016-111,016-053,22
016-111,016-087,25
016-111,016-090,15
016-111,016-091,5
016-111,016-102,167
016-111,016-111,2125
016-111,016-999,2
016-111,999-999,149
016-112,009-012,1
016-112,009-013,1
016-112,009-016,1
016-112,009-999,6
016-112,011-002,1
016-112,012-999,1
016-112,014-039,2
016-112,015-041,1
016-112,015-074,1
016-112,015-106,28
016-112,015-110,2
016-112,015-114,2
016-112,015-124,1
016-112,015-999,15
016-112,016-005,1
016-112,016-021,1
016-112,016-024,1
016-112,016-034,4
016-112,016-050,2
016-112,016-053,45
016-112,016-081,1
016-112,016-112,4791
016-112,016-999,1
016-112,017-007,1
016-112,022-014,1
016-112,030-193,1
016-112,999-999,534
016-113,011-001,22
016-113,011-015,11
016-113,011-016,23
016-113,011-017,4
016-113,011-020,1
016-113,011-023,4
016-113,011-028,1
016-113,011-042,2
016-113,014-039,1
016-113,016-053,7
016-113,016-071,68
016-113,016-107,1
016-113,016-113,2425
016-113,016-999,1
016-113,022-014,1
016-113,999-999,142
017-001,005-030,1
017-001,005-999,1
017-001,009-999,2
017-001,012-035,1
017-001,012-055,3
017-001,015-088,2
017-001,015-106,1
017-001,015-107,1
017-001,015-999,1
017-001,017-001,1872
017-001,017-004,1
017-001,017-005,1
017-001,017-007,50
017-001,017-008,1
017-001,017-011,1
017-001,017-012,13
017-001,017-014,5
017-001,017-017,170
017-001,017-018,1
017-001,017-021,3
017-001,017-031,21
017-001,021-114,2
017-001,025-006,1
017-001,999-999,152
017-002,009-003,1
017-002,009-005,2
017-002,009-007,1
017-002,009-009,4
017-002,009-010,1
017-002,009-012,1
017-002,009-013,1
017-002,009-015,1
017-002,009-016,3
017-002,009-017,1
017-002,009-999,16
017-002,015-009,4
017-002,015-015,1
017-002,015-025,1
017-002,015-050,2
017-002,015-057,1
017-002,015-068,6
017-002,015-088,1
017-002,015-094,26
017-002,015-104,2
017-002,015-106,1
017-002,015-999,14
017-002,016-053,1
017-002,017-002,1868
017-002,017-004,13
017-002,017-006,290
017-002,017-007,34
017-002,017-011,2
017-002,017-013,2
017-002,017-016,2
017-002,017-018,1
017-002,017-022,2
017-002,017-023,3
017-002,017-026,8
017-002,017-027,20
017-002,017-029,18
017-002,017-030,62
017-002,017-031,4
017-002,017-033,3
017-002,017-999,2
017-002,021-114,8
017-002,999-999,134
017-003,005-030,2
017-003,009-009,1
017-003,009-013,1
017-003,009-999,4
017-003,014-999,1
017-003,015-015,1
017-003,015-999,4
017-003,017-003,2697
017-003,017-006,38
017-003,017-007,20
017-003,017-010,6
017-003,017-011,1
017-003,017-013,39
017-003,017-019,53
017-003,017-024,1
017-003,017-028,1
017-003,017-031,3
017-003,021-019,1
017-003,021-036,1
017-003,021-047,10
017-003,021-051,26
017-003,021-073,1
017-003,021-085,19
017-003,021-087,1
017-003,021-114,48
017-003,021-160,30
017-003,021-164,1
017-003,999-999,92
017-004,005-030,1
017-004,009-002,2
017-004,009-003,4
017-004,009-009,1
017-004,009-012,2
017-004,009-013,1
017-004,009-016,1
017-004,009-999,8
017-004,011-015,1
017-004,012-999,1
017-004,014-006,1
017-004,015-009,1
017-004,015-025,1
017-004,015-058,1
017-004,015-099,4
017-004,015-999,10
017-004,016-053,1
017-004,017-004,2895
017-004,017-006,582
017-004,017-007,59
017-004,017-010,22
017-004,017-013,15
017-004,017-017,1
017-004,017-019,2
017-004,017-023,2
017-004,017-024,7
017-004,017-025,1
017-004,017-027,1
017-004,017-028,2
017-004,017-029,1
017-004,017-030,16
017-004,017-031,15
017-004,017-033,3
017-004,017-999,3
017-004,021-114,7
017-004,021-140,1
017-004,021-999,1
017-004,029-033,1
017-004,031-999,1
017-004,999-999,151
017-005,009-002,1
017-005,009-011,1
017-005,009-999,1
017-005,012-049,4
017-005,015-042,1
017-005,015-052,64
017-005,015-081,1
017-005,015-102,3
017-005,015-106,2
017-005,015-107,1
017-005,015-999,18
017-005,017-005,1075
017-005,017-006,1
017-005,017-007,36
017-005,017-008,2
017-005,017-011,1
017-005,017-012,2
017-005,017-014,79
017-005,017-015,13
017-005,017-017,17
017-005,017-020,1
017-005,017-021,67
017-005,017-028,2
017-005,017-031,12
017-005,017-999,2
017-005,021-114,1
017-005,999-999,78
017-006,009-002,1
017-006,009-003,5
017-006,009-005,7
017-006,009-007,2
017-006,009-009,10
017-006,009-011,3
017-006,009-012,4
017-006,009-013,2
017-006,009-014,2
017-006,009-015,5
017-006,009-016,2
017-006,009-999,17
017-006,012-029,1
017-006,012-999,1
017-006,015-009,4
017-006,015-025,2
017-006,015-057,2
017-006,015-068,2
017-006,015-122,2
017-006,015-999,6
017-006,017-001,1
017-006,017-002,11
017-006,017-003,1
017-006,017-004,91
017-006,017-006,5000
017-006,017-007,133
017-006,017-010,1
017-006,017-011,7
017-006,017-013,27
017-006,017-016,7
017-006,017-022,3
017-006,017-023,1
017-006,017-026,3
017-006,017-027,1
017-006,017-029,57
017-006,017-030,46
017-006,017-031,7
017-006,017-033,3
017-006,017-999,3
017-006,019-039,1
017-006,021-019,1
017-006,021-085,1
017-006,021-114,21
017-006,021-140,1
017-006,021-156,1
017-006,029-033,1
017-006,030-087,1
017-006,999-999,163
017-007,009-002,1
017-007,009-003,7
017-007,009-005,2
017-007,009-008,1
017-007,009-009,1
017-007,009-010,2
017-007,009-012,2
017-007,009-013,1
017-007,009-014,2
017-007,009-016,2
017-007,009-999,40
017-007,012-001,1
017-007,012-035,2
017-007,012-999,1
017-007,013-999,1
017-007,015-024,1
017-007,015-027,1
017-007,015-033,1
017-007,015-063,1
017-007,015-106,1
017-007,015-999,8
017-007,017-006,3
017-007,017-007,6974
017-007,017-008,28
017-007,017-009,6
017-007,017-010,2
017-007,017-011,76
017-007,017-012,1
017-007,017-014,2
017-007,017-017,1
017-007,017-018,33
017-007,017-020,39
017-007,017-021,1
017-007,017-024,1
017-007,017-028,14
017-007,017-029,5
017-007,017-031,18
017-007,017-999,2
017-007,019-039,1
017-007,021-114,9
017-007,022-011,1
017-007,022-014,1
017-007,999-999,397
017-008,009-011,1
017-008,009-012,2
017-008,009-014,1
017-008,009-015,1
017-008,009-017,2
017-008,009-999,5
017-008,012-050,1
017-008,015-999,1
017-008,017-007,585
017-008,017-008,2785
017-008,017-011,281
017-008,017-012,2
017-008,017-014,2
017-008,017-015,1
017-008,017-017,1
017-008,017-018,128
017-008,017-020,1
017-008,017-024,4
017-008,017-025,1
017-008,017-028,49
017-008,017-029,3
017-008,017-031,27
017-008,017-999,6
017-008,021-114,1
017-008,021-154,1
017-008,028-005,1
017-008,999-999,119
017-009,009-003,10
017-009,009-005,2
017-009,009-007,1
017-009,009-008,2
017-009,009-012,36
017-009,009-013,1
017-009,009-014,1
017-009,009-999,34
017-009,013-084,3
017-009,013-999,1
017-009,015-057,1
017-009,015-099,1
017-009,015-999,2
017-009,017-007,561
017-009,017-008,3
017-009,017-009,1863
017-009,017-011,5
017-009,017-018,6
017-009,017-028,2
017-009,017-031,3
017-009,017-999,3
017-009,021-114,1
017-009,999-999,108
017-010,001-001,1
017-010,009-009,1
017-010,009-012,1
017-010,009-999,6
017-010,015-039,1
017-010,015-999,5
017-010,016-999,1
017-010,017-003,13
017-010,017-004,9
017-010,017-006,163
017-010,017-007,34
017-010,017-010,1829
017-010,017-011,5
017-010,017-013,144
017-010,017-019,26
017-010,017-022,2
017-010,017-027,1
017-010,017-029,1
017-010,017-030,3
017-010,017-032,1
017-010,017-033,67
017-010,017-999,1
017-010,021-005,2
017-010,021-085,9
017-010,021-114,22
017-010,030-193,1
017-010,999-999,126
017-011,009-003,2
017-011,009-005,4
017-011,009-009,2
017-011,009-012,4
017-011,009-016,1
017-011,009-999,10
017-011,012-058,1
017-011,015-050,1
017-011,015-104,1
017-011,015-106,1
017-011,015-121,1
017-011,015-999,2
017-011,017-004,1
017-011,017-005,1
017-011,017-006,5
017-011,017-007,916
017-011,017-008,83
017-011,017-011,3579
017-011,017-014,1
017-011,017-015,1
017-011,017-016,1
017-011,017-017,1
017-011,017-018,40
017-011,017-020,2
017-011,017-028,8
017-011,017-029,31
017-011,017-031,22
017-011,017-999,5
017-011,021-019,1
017-011,021-114,1
017-011,999-999,103
017-012,005-035,1
017-012,009-009,1
017-012,009-999,7
017-012,014-039,1
017-012,014-067,1
017-012,015-099,1
017-012,015-999,6
017-012,017-006,3
017-012,017-007,141
017-012,017-008,7
017-012,017-012,2706
017-012,017-014,3
017-012,017-017,111
017-012,017-018,1
017-012,017-024,7
017-012,017-025,25
017-012,017-028,5
017-012,017-029,1
017-012,017-031,223
017-012,017-999,1
017-012,021-114,2
017-012,022-014,1
017-012,999-999,127
017-013,009-003,1
017-013,009-009,2
017-013,009-011,1
017-013,009-012,1
017-013,009-013,1
017-013,009-999,5
017-013,015-013,1
017-013,015-099,1
017-013,015-999,3
017-013,017-003,20
017-013,017-004,9
017-013,017-006,101
017-013,017-007,15
017-013,017-010,92
017-013,017-013,1523
017-013,017-019,129
017-013,017-029,2
017-013,017-031,3
017-013,017-033,28
017-013,021-085,3
017-013,021-114,4
017-013,999-999,86
017-014,009-999,5
017-014,015-033,1
017-014,015-052,2
017-014,015-106,2
017-014,015-113,1
017-014,015-999,5
017-014,016-999,1
017-014,017-001,13
017-014,017-005,1
017-014,017-006,1
017-014,017-007,80
017-014,017-008,7
017-014,017-012,9
017-014,017-014,1259
017-014,017-015,58
017-014,017-017,34
017-014,017-018,2
017-014,017-021,59
017-014,017-028,3
017-014,017-029,3
017-014,017-031,28
017-014,017-999,2
017-014,021-114,1
017-014,022-014,1
017-014,999-999,60
017-015,009-999,1
017-015,012-001,1
017-015,012-999,1
017-015,015-052,5
017-015,015-063,29
017-015,015-113,1
017-015,015-999,2
017-015,017-006,1
017-015,017-007,121
017-015,017-008,5
017-015,017-012,7
017-015,017-014,181
017-015,017-015,2039
017-015,017-017,13
017-015,017-018,12
017-015,017-021,104
017-015,017-028,2
017-015,017-031,34
017-015,017-033,3
017-015,017-999,3
017-015,021-114,1
017-015,999-999,127
017-016,005-030,1
017-016,005-035,1
017-016,009-005,1
017-016,009-009,1
017-016,009-999,3
017-016,012-035,1
017-016,015-002,1
017-016,015-034,2
017-016,015-094,1
017-016,015-999,2
017-016,017-002,1
017-016,017-004,6
017-016,017-006,93
017-016,017-007,24
017-016,017-013,10
017-016,017-016,2288
017-016,017-022,111
017-016,017-027,2
017-016,017-028,1
017-016,017-029,1
017-016,017-030,63
017-016,017-031,1
017-016,017-999,3
017-016,021-085,4
017-016,021-114,1
017-016,029-033,1
017-016,999-999,66
017-017,009-999,5
017-017,012-055,1
017-017,012-999,1
017-017,013-048,1
017-017,015-106,1
017-017,017-001,14
017-017,017-006,3
017-017,017-007,125
017-017,017-008,5
017-017,017-011,1
017-017,017-012,176
017-017,017-014,15
017-017,017-015,1
017-017,017-017,3129
017-017,017-018,3
017-017,017-024,2
017-017,017-025,2
017-017,017-028,2
017-017,017-031,73
017-017,017-999,3
017-017,026-999,1
017-017,999-999,333
017-018,005-035,1
017-018,009-002,1
017-018,009-003,2
017-018,009-005,3
017-018,009-010,1
017-018,009-014,1
017-018,009-016,1
017-018,009-999,8
017-018,012-029,1
017-018,013-048,1
017-018,015-024,1
017-018,015-033,1
017-018,015-106,1
017-018,017-001,1
017-018,017-006,1
017-018,017-007,432
017-018,017-008,83
017-018,017-010,1
017-018,017-011,21
017-018,017-012,2
017-018,017-014,5
017-018,017-015,9
017-018,017-017,5
017-018,017-018,2773
017-018,017-021,3
017-018,017-028,137
017-018,017-029,1
017-018,017-031,18
017-018,017-999,5
017-018,021-114,4
017-018,999-999,116
017-019,005-030,4
017-019,005-035,1
017-019,009-005,1
017-019,009-007,1
017-019,009-009,2
017-019,009-013,1
017-019,009-016,1
017-019,009-999,2
017-019,015-033,1
017-019,015-053,1
017-019,015-099,3
017-019,015-106,1
017-019,015-999,2
017-019,017-003,23
017-019,017-004,23
017-019,017-006,85
017-019,017-007,26
017-019,017-010,12
017-019,017-011,1
017-019,017-012,1
017-019,017-013,131
017-019,017-014,1
017-019,017-019,2437
017-019,017-029,3
017-019,017-030,1
017-019,017-031,4
017-019,017-033,2
017-019,017-999,2
017-019,021-004,1
017-019,021-047,3
017-019,021-051,2
017-019,021-085,17
017-019,021-114,45
017-019,021-160,15
017-019,021-211,1
017-019,021-999,6
017-019,030-118,1
017-019,999-999,134
017-020,009-003,1
017-020,009-005,4
017-020,009-009,2
017-020,009-010,1
017-020,009-012,4
017-020,009-014,1
017-020,009-016,3
017-020,009-999,16
017-020,015-033,1
017-020,015-056,1
017-020,015-099,1
017-020,015-106,1
017-020,015-999,8
017-020,017-006,30
017-020,017-007,812
017-020,017-008,13
017-020,017-009,5
017-020,017-011,527
017-020,017-014,1
017-020,017-015,1
017-020,017-018,7
017-020,017-020,2074
017-020,017-022,1
017-020,017-023,2
017-020,017-026,5
017-020,017-028,4
017-020,017-029,194
017-020,017-031,12
017-020,017-033,1
017-020,017-999,1
017-020,021-114,2
017-020,999-999,94
017-021,009-999,2
017-021,013-999,1
017-021,015-040,1
017-021,015-088,1
017-021,015-999,3
017-021,017-001,2
017-021,017-005,62
017-021,017-007,59
017-021,017-008,3
017-021,017-011,1
017-021,017-012,3
017-021,017-014,168
017-021,017-015,20
017-021,017-017,16
017-021,017-018,1
017-021,017-021,832
017-021,017-028,3
017-021,017-031,16
017-021,017-999,1
017-021,021-114,1
017-021,999-999,44
017-022,009-002,1
017-022,009-003,1
017-022,009-005,1
017-022,009-006,1
017-022,009-009,1
017-022,009-012,1
017-022,009-013,1
017-022,009-016,1
017-022,009-999,3
017-022,015-099,1
017-022,015-999,1
017-022,017-004,2
017-022,017-006,77
017-022,017-007,26
017-022,017-010,2
017-022,017-013,16
017-022,017-016,37
017-022,017-022,2595
017-022,017-030,23
017-022,017-031,2
017-022,017-032,3
017-022,017-033,3
017-022,017-999,1
017-022,021-085,4
017-022,021-114,8
017-022,021-188,7
017-022,999-999,57
017-023,005-030,1
017-023,009-003,3
017-023,009-009,11
017-023,009-012,1
017-023,009-013,4
017-023,009-015,1
017-023,009-017,1
017-023,009-999,5
017-023,015-025,1
017-023,015-106,1
017-023,017-002,2
017-023,017-006,53
017-023,017-007,4
017-023,017-013,1
017-023,017-023,1135
017-023,017-026,17
017-023,017-027,5
017-023,017-029,5
017-023,017-030,1
017-023,017-031,1
017-023,999-999,121
017-024,009-006,1
017-024,009-012,1
017-024,009-015,1
017-024,009-999,3
017-024,012-999,4
017-024,015-999,4
017-024,017-004,10
017-024,017-006,7
017-024,017-007,110
017-024,017-008,14
017-024,017-011,3
017-024,017-012,228
017-024,017-014,4
017-024,017-017,47
017-024,017-018,3
017-024,017-024,2424
017-024,017-025,54
017-024,017-028,10
017-024,017-029,25
017-024,017-031,364
017-024,017-999,5
017-024,021-114,4
017-024,021-999,1
017-024,999-999,111
017-025,009-005,2
017-025,009-017,1
017-025,009-999,5
017-025,012-035,1
017-025,015-106,2
017-025,015-999,1
017-025,017-006,4
017-025,017-007,87
017-025,017-008,10
017-025,017-011,2
017-025,017-012,488
017-025,017-014,1
017-025,017-017,37
017-025,017-018,2
017-025,017-024,59
017-025,017-025,1839
017-025,017-028,4
017-025,017-029,2
017-025,017-031,173
017-025,017-999,4
017-025,021-114,3
017-025,021-197,1
017-025,026-999,1
017-025,999-999,133
017-026,009-003,2
017-026,009-005,1
017-026,009-006,2
017-026,009-009,8
017-026,009-012,5
017-026,009-013,3
017-026,009-999,21
017-026,015-009,1
017-026,015-020,2
017-026,015-025,1
017-026,015-033,1
017-026,015-050,1
017-026,015-099,1
017-026,015-104,1
017-026,015-106,1
017-026,015-999,4
017-026,017-002,4
017-026,017-004,3
017-026,017-006,231
017-026,017-007,80
017-026,017-010,2
017-026,017-011,1
017-026,017-016,2
017-026,017-018,1
017-026,017-020,20
017-026,017-023,60
017-026,017-026,1647
017-026,017-027,37
017-026,017-029,241
017-026,017-031,7
017-026,017-999,2
017-026,021-114,3
017-026,021-140,1
017-026,999-999,52
017-027,009-005,4
017-027,009-007,1
017-027,009-009,3
017-027,009-012,1
017-027,009-013,4
017-027,009-999,11
017-027,015-009,1
017-027,015-039,1
017-027,015-058,1
017-027,015-068,1
017-027,015-090,1
017-027,015-094,1
017-027,015-099,1
017-027,015-121,1
017-027,015-122,1
017-027,015-999,4
017-027,017-002,60
017-027,017-004,2
017-027,017-006,122
017-027,017-007,25
017-027,017-011,2
017-027,017-020,1
017-027,017-023,28
017-027,017-026,56
017-027,017-027,1311
017-027,017-029,30
017-027,017-030,7
017-027,017-999,3
017-027,999-999,63
017-028,005-035,1
017-028,009-003,5
017-028,009-004,1
017-028,009-005,2
017-028,009-012,1
017-028,009-014,1
017-028,009-999,10
017-028,012-026,1
017-028,015-057,1
017-028,015-106,1
017-028,015-999,2
017-028,017-006,1
017-028,017-007,288
017-028,017-008,85
017-028,017-011,15
017-028,017-012,19
017-028,017-014,14
017-028,017-015,20
017-028,017-017,43
017-028,017-018,296
017-028,017-021,3
017-028,017-024,22
017-028,017-028,2498
017-028,017-029,3
017-028,017-031,62
017-028,017-999,8
017-028,021-114,2
017-028,032-056,1
017-028,999-999,118
017-029,009-002,1
017-029,009-003,3
017-029,009-005,3
017-029,009-006,1
017-029,009-009,1
017-029,009-013,2
017-029,009-015,1
017-029,009-016,1
017-029,009-017,1
017-029,009-999,12
017-029,015-009,1
017-029,015-025,1
017-029,015-078,1
017-029,015-099,1
017-029,015-104,1
017-029,015-106,2
017-029,015-999,1
017-029,017-002,2
017-029,017-004,7
017-029,017-006,218
017-029,017-007,160
017-029,017-008,7
017-029,017-011,81
017-029,017-012,2
017-029,017-013,1
017-029,017-015,1
017-029,017-016,2
017-029,017-018,2
017-029,017-020,30
017-029,017-021,1
017-029,017-023,9
017-029,017-024,19
017-029,017-026,56
017-029,017-027,3
017-029,017-028,1
017-029,017-029,3099
017-029,017-030,2
017-029,017-031,19
017-029,017-999,3
017-029,021-114,4
017-029,022-016,1
017-029,999-999,57
017-030,005-030,1
017-030,009-003,1
017-030,009-005,3
017-030,009-006,3
017-030,009-007,1
017-030,009-009,3
017-030,009-012,1
017-030,009-015,2
017-030,009-999,9
017-030,012-058,1
017-030,015-009,3
017-030,015-024,1
017-030,015-025,3
017-030,015-034,1
017-030,015-068,2
017-030,015-094,1
017-030,015-099,1
017-030,015-106,2
017-030,015-999,1
017-030,017-002,21
017-030,017-004,34
017-030,017-006,642
017-030,017-007,60
017-030,017-010,1
017-030,017-013,14
017-030,017-016,49
017-030,017-022,4
017-030,017-029,4
017-030,017-030,2705
017-030,017-031,1
017-030,017-033,3
017-030,017-999,5
017-030,021-085,1
017-030,021-114,7
017-030,021-156,1
017-030,021-999,1
017-030,029-027,1
017-030,999-999,103
017-031,007-106,1
017-031,009-007,1
017-031,009-012,3
017-031,009-999,3
017-031,012-035,1
017-031,015-030,1
017-031,015-106,1
017-031,017-005,3
017-031,017-007,140
017-031,017-008,9
017-031,017-011,1
017-031,017-012,389
017-031,017-014,2
017-031,017-015,1
017-031,017-017,101
017-031,017-018,8
017-031,017-021,1
017-031,017-024,17
017-031,017-025,20
017-031,017-028,3
017-031,017-029,1
017-031,017-031,2249
017-031,017-999,6
017-031,021-114,1
017-031,021-999,1
017-031,999-999,164
017-032,005-030,1
017-032,005-035,1
017-032,009-005,2
017-032,009-009,1
017-032,009-999,7
017-032,012-061,1
017-032,015-033,1
017-032,015-068,1
017-032,015-081,1
017-032,015-088,3
017-032,015-094,4
017-032,015-099,1
017-032,015-114,1
017-032,015-999,4
017-032,017-004,5
017-032,017-006,77
017-032,017-007,30
017-032,017-010,35
017-032,017-012,1
017-032,017-013,63
017-032,017-019,1
017-032,017-022,3
017-032,017-027,1
017-032,017-029,1
017-032,017-032,1239
017-032,017-033,117
017-032,017-999,2
017-032,021-019,1
017-032,021-085,1
017-032,021-114,15
017-032,021-154,1
017-032,024-028,1
017-032,999-999,14
017-033,005-035,1
017-033,009-999,5
017-033,015-088,3
017-033,015-099,2
017-033,015-999,11
017-033,017-003,2
017-033,017-004,6
017-033,017-006,103
017-033,017-007,29
017-033,017-010,116
017-033,017-013,63
017-033,017-019,18
017-033,017-022,1
017-033,017-029,1
017-033,017-031,1
017-033,017-032,37
017-033,017-033,1781
017-033,017-999,3
017-033,021-047,1
017-033,021-085,3
017-033,021-114,12
017-033,999-999,69
018-001,009-999,1
018-001,014-023,1
018-001,014-039,1
018-001,014-999,1
018-001,018-001,3060
018-001,018-004,1
018-001,018-005,13
018-001,018-006,1
018-001,018-008,3
018-001,018-009,1
018-001,018-010,1
018-001,018-015,3
018-001,018-016,33
018-001,018-017,87
018-001,018-020,1
018-001,018-999,1
018-001,025-006,1
018-001,025-009,18
018-001,025-012,6
018-001,025-014,1
018-001,025-017,1
018-001,999-999,168
018-002,002-004,1
018-002,014-039,7
018-002,014-067,1
018-002,014-080,2
018-002,014-094,1
018-002,014-120,2
018-002,014-999,3
018-002,018-002,1811
018-002,018-003,1
018-002,018-004,2
018-002,018-006,122
018-002,018-007,25
018-002,018-008,1
018-002,018-014,1
018-002,018-017,72
018-002,018-999,2
018-002,025-012,1
018-002,999-999,52
018-003,014-006,2
018-003,014-023,1
018-003,014-036,2
018-003,014-038,8
018-003,014-039,16
018-003,014-055,2
018-003,014-075,13
018-003,014-094,2
018-003,014-097,1
018-003,014-120,2
018-003,014-999,2
018-003,018-002,6
018-003,018-003,1439
018-003,018-004,3
018-003,018-006,8
018-003,018-008,1
018-003,018-016,1
018-003,018-017,59
018-003,018-020,1
018-003,018-999,1
018-003,999-999,102
018-004,009-012,1
018-004,010-013,1
018-004,014-039,6
018-004,014-067,11
018-004,014-120,1
018-004,014-999,7
018-004,018-004,3446
018-004,018-006,2
018-004,018-008,30
018-004,018-013,15
018-004,018-017,169
018-004,018-020,8
018-004,018-999,1
018-004,019-039,1
018-004,025-012,1
018-004,999-999,138
018-005,010-023,8
018-005,014-039,2
018-005,014-999,2
018-005,018-001,48
018-005,018-005,2188
018-005,018-008,2
018-005,018-009,1
018-005,018-015,2
018-005,018-016,4
018-005,018-017,18
018-005,025-006,1
018-005,025-014,1
018-005,999-999,76
018-006,014-039,26
018-006,014-094,1
018-006,014-999,9
018-006,015-099,1
018-006,018-002,38
018-006,018-003,1
018-006,018-004,2
018-006,018-006,2619
018-006,018-007,18
018-006,018-008,3
018-006,018-017,92
018-006,018-020,1
018-006,999-999,171
018-007,014-039,2
018-007,014-055,3
018-007,014-067,1
018-007,014-094,2
018-007,014-120,1
018-007,014-999,6
018-007,018-002,29
018-007,018-004,1
018-007,018-006,64
018-007,018-007,2328
018-007,018-008,2
018-007,018-014,2
018-007,018-017,72
018-007,018-999,1
018-007,999-999,131
018-008,009-003,1
018-008,009-006,1
018-008,014-039,9
018-008,014-067,1
018-008,014-120,4
018-008,014-999,1
018-008,018-004,6
018-008,018-008,2670
018-008,018-012,3
018-008,018-014,3
018-008,018-015,5
018-008,018-017,1445
018-008,018-018,1
018-008,018-020,1
018-008,018-999,3
018-008,999-999,73
018-009,010-005,2
018-009,010-014,2
018-009,014-039,1
018-009,014-055,2
018-009,014-061,1
018-009,014-114,5
018-009,015-099,1
018-009,015-999,1
018-009,018-001,18
018-009,018-008,4
018-009,018-009,12729
018-009,018-010,1
018-009,018-011,10
018-009,018-012,1
018-009,018-014,7
018-009,018-015,4
